,number_colonies,concentrations,density
0,6,55666.08952555938,0.580427654444968
1,4,37110.791896798226,0.48414421302969846
2,4,27730.881679914804,0.4477948476425913
3,4,20574.585881844658,0.4217191219444078
4,5,37203.88639431228,0.46831844334587164
5,6,46927.399594391,0.6394067708807712
6,4,37138.6050848673,0.5148864684630863
7,2,10788.43666492136,0.2281143866605253
8,5,34279.18124388817,0.4474573552800126
9,4,35666.46153553485,0.3799123612606651
10,4,37110.16599687202,0.5089173366267011
11,4,37140.17766394424,0.5424669533417897
12,5,43378.330747453496,0.5176481540866937
13,4,37141.327113397965,0.5047210970007543
14,5,32281.172327118325,0.5442246203328637
15,7,58324.86286348923,0.6210942153674173
16,5,39761.459811619294,0.5629262647855313
17,4,31194.76764677748,0.48845802518295967
18,5,41161.4854052935,0.47163923285836246
19,4,30156.578536828685,0.394866064213117
20,4,36811.18994056372,0.39665418164291977
21,6,55702.61404165112,0.5989643590211874
22,5,46426.762596570625,0.4020109213226459
23,2,18570.6871843793,0.3213172586910542
24,6,55458.53605599133,0.5595149698023739
25,7,41055.667687735775,0.4610661638552713
26,6,54892.439512347686,0.58618109567369
27,8,47185.64396476697,0.5945947210635899
28,2,18570.706028622764,0.25914084618871625
29,3,27849.880920337742,0.38712404016629354
30,6,54680.786751637854,0.5402220793310535
31,3,27810.405796177867,0.47743412051757667
32,5,31328.492838715316,0.492950310740993
33,6,54887.10340449816,0.5938943609728251
34,6,45809.78018682015,0.6068061928394001
35,8,61505.73795090472,0.6049258782478903
36,5,37251.029051027625,0.4055913854098527
37,5,26647.915118489378,0.44714608412856166
38,5,42620.45409286,0.5794168690482725
39,5,46262.67292203021,0.5717974926018848
40,3,21910.198946219745,0.38473029734399367
41,5,37618.08731557856,0.5295069082805608
42,3,27526.40774893039,0.40801811620744216
43,4,24309.98656807045,0.3705996020827424
44,3,19071.504050843098,0.370800067471041
45,5,44950.17776269704,0.5608590183340468
46,7,55396.76436459669,0.6146277263651267
47,4,18710.276817888647,0.279683050493442
48,5,46423.67725314113,0.5512916596545298
49,5,36994.13712768367,0.5669947817379207
50,7,59125.78911414663,0.5398795118953533
51,5,37641.37752636759,0.45928312149859
52,4,37026.46340055126,0.5038574887245818
53,6,44501.15329801762,0.4515757771180967
54,2,18347.78959413518,0.36615722141040363
55,4,37073.18622751293,0.5250738319089446
56,2,9316.1183951729,0.19700672596239063
57,5,30766.679370022164,0.4556138436317573
58,4,25766.74844463278,0.46080733512607563
59,4,37120.316223349604,0.5097073563426121
60,4,37137.40129699626,0.516328635075108
61,3,18703.653554481607,0.2907264096057906
62,6,36562.10380811704,0.46731780809541906
63,7,64111.56339847602,0.6178385559599855
64,8,64784.927263789534,0.6059552722460313
65,4,19728.182166181003,0.4089282459872282
66,4,27988.96322296465,0.44104669208205843
67,8,72051.31628142967,0.701675380544816
68,4,35666.554870205684,0.5872713905492889
69,4,19476.413115175823,0.2903313997478351
70,4,37132.17535165993,0.5105066803592458
71,6,46426.88018462774,0.6256913857699613
72,6,55222.56772196994,0.5193373075906276
73,3,27856.065690608797,0.37623208740206915
74,3,27788.06911158857,0.47164261624044346
75,3,18758.2273706113,0.31394825251865977
76,4,32287.362736982403,0.4420464814869907
77,5,37192.30100612521,0.4779170983096379
78,7,64996.796798170435,0.7366172589862318
79,1,9285.359661986036,0.1963571166028407
80,6,48757.995376597195,0.5287439556212977
81,4,32288.047839657476,0.48800380613858685
82,4,36104.492439134934,0.6071352267467762
83,5,46076.03933820056,0.6350625082887811
84,4,27861.452041757908,0.4491075998900151
85,3,27526.431662430354,0.4798600054696459
86,5,21196.54118306553,0.31136588614534483
87,5,46423.93566297688,0.5446382387922646
88,6,55538.439394270696,0.643462600150357
89,2,16496.29501314732,0.3219685597416446
90,4,36102.165689466754,0.4335144377242563
91,3,24939.75845490349,0.512891118880823
92,6,41094.7782653159,0.4011549256561556
93,3,27754.905167653684,0.4510318984485777
94,6,38171.99950669387,0.45697227153727443
95,3,27854.192107058894,0.4748712085912274
96,4,37139.96654884825,0.5833263670428555
97,4,37121.44989828477,0.5664026898737476
98,5,46364.94889238996,0.554343470291582
99,6,32619.087267186776,0.4231113836707348
