,Unnamed: 0,number_colonies,concentrations,density,running_time
0,0,3,3453.0401710397327,0.345311999999744,22.58143
1,1,3,2516.3759107091487,0.2487199999998318,18.000408
2,2,2,2513.0773758240684,0.2412559999998386,17.484529
3,3,2,2513.273926022571,0.2513399999998294,21.114102
4,4,3,3759.229641352948,0.3692439999997222,21.729913
5,5,3,3769.9087400614408,0.3268879999997607,26.422103
6,6,4,5026.547575280874,0.2799199999998034,36.346654
7,7,2,2513.271609845298,0.2301559999998487,19.206161
8,8,2,2461.730632501662,0.2461199999998342,15.467333
9,9,3,3542.7848448063246,0.3531479999997368,22.349022
10,10,3,3094.3374728105077,0.2966479999997882,15.854519
11,11,3,3769.908979826014,0.2875879999997964,26.698378
12,12,3,3769.910889033856,0.3087359999997772,28.848067
13,13,4,4975.004169448587,0.3965839999996973,30.920948
14,14,6,7539.819240019652,0.4565479999996428,45.304251
15,15,3,1298.2574148195467,0.1298279999999399,12.537172
16,16,3,3769.899027925095,0.3527879999997371,27.90742
17,17,2,2513.273926022571,0.2503719999998303,21.024933
18,18,4,5026.545415244471,0.4139919999996815,34.464165
19,19,3,3769.822621825176,0.3340799999997542,26.337721
20,20,1,1256.6369630112854,0.1256399999999437,12.076102
21,21,2,2513.2738053991725,0.2512719999998295,21.41721
22,22,3,3769.910889033856,0.3596719999997309,28.856898
23,23,5,6283.180634072979,0.4501639999996486,40.929182
24,24,2,2513.268650661329,0.25073199999983,18.790713
25,25,3,3769.910889033856,0.2285039999998502,29.183455
26,26,4,4079.112413836932,0.3602159999997304,18.275611
27,27,4,3783.723925641713,0.3083439999997776,27.587313
28,28,3,2519.8023545190526,0.2496519999998309,17.722455
29,29,3,3769.910889033856,0.2697999999998126,28.901338
30,30,3,3769.9107684104574,0.3555559999997346,28.750799
31,31,2,2513.262064913809,0.2458319999998344,18.226696
32,32,3,3754.042248153194,0.3642159999997267,22.394184
33,33,2,2511.822065621073,0.2411879999998386,16.291591
34,34,4,4709.676116135155,0.4695359999996309,28.512825
35,35,2,2513.273926022571,0.2513159999998294,20.637272
36,36,2,2513.273926022571,0.2513439999998294,20.902623
37,37,1,1256.6369630112854,0.1257039999999436,11.797051
38,38,3,3769.909902507055,0.3696439999997218,27.581612
39,39,2,2513.272939495769,0.234211999999845,19.847829
40,40,2,2513.271609845298,0.2513119999998294,19.391039
41,41,2,2511.822065621073,0.2511679999998296,16.399443
42,42,2,2513.273877614911,0.2399719999998397,20.790166
43,43,2,2513.273926022571,0.2485919999998319,20.754778
44,44,2,2513.262064913809,0.2513079999998294,18.884532
45,45,4,5026.547462969496,0.4277639999996689,35.272304
46,46,4,5002.986591191103,0.4381039999996596,30.684361
47,47,5,6283.180978746957,0.5224519999995828,40.017337
48,48,1,1256.6369630112854,0.1256759999999437,11.603232
49,49,3,3769.909368901659,0.3483599999997412,27.453698
50,50,2,2513.2738053991725,0.2465119999998338,20.495915
51,51,3,3188.97008170049,0.3189199999997679,17.004619
52,52,3,2514.9636582746625,0.2514519999998293,16.799297
53,53,2,2513.273926022571,0.2471599999998332,21.148762
54,54,2,2513.273926022571,0.192423999999883,22.165211
55,55,3,3769.883742420048,0.3392319999997495,25.532006
56,56,3,2523.0991428106154,0.2523359999998285,15.346388
57,57,3,3769.9107684104574,0.2915999999997928,28.433976
58,58,2,2353.700431619124,0.2354119999998439,14.323788
59,59,3,3769.4718807106974,0.3526999999997372,23.920298
60,60,2,2513.273926022571,0.1720919999999015,19.797914
61,61,4,5026.356991994228,0.4290719999996678,30.055422
62,62,3,3768.4590286323582,0.3649639999997261,25.046232
63,63,3,3765.099991175686,0.3362759999997521,24.675218
64,64,3,3769.9104999582105,0.3204679999997665,28.384959
65,65,3,3761.770496871824,0.321039999999766,20.141739
66,66,4,5025.867193889653,0.4392359999996585,28.927204
67,67,5,6231.641132459873,0.4472919999996512,39.511644
68,68,2,2513.273926022571,0.2479639999998325,21.150957
69,69,1,1256.6369630112854,0.1256599999999437,11.84675
70,70,3,2912.342399274014,0.2912799999997931,20.12635
71,71,3,3769.910889033856,0.2784679999998047,29.234431
72,72,4,4168.994598666324,0.3714319999997202,27.768814
73,73,3,3769.8843712602666,0.3668679999997243,26.475848
74,74,1,1256.6369630112854,0.1257079999999436,11.56444
75,75,3,3769.910889033856,0.2757599999998072,28.972498
76,76,3,3769.9102601936384,0.2665039999998156,27.798017
77,77,2,2512.8364378316096,0.2512919999998295,16.697
