,number_colonies,concentrations,density
0,2,9088.654795060625,0.19217948557833933
1,4,27761.537242157057,0.3944888171110867
2,4,19166.861343834833,0.31905885115199395
3,3,18044.375359611713,0.3518446693622992
4,3,26867.161693653266,0.3738527239536135
5,4,26987.36022987833,0.37680134143719557
6,3,17064.394078498746,0.31436948358774297
7,5,27456.775909479726,0.48066355871388083
8,5,20587.98388758968,0.2921144421045164
9,3,11787.76795605103,0.2227576469807992
10,5,40937.33596703444,0.42294221456668535
11,4,22463.769023608846,0.3723285103261279
12,5,34108.85577800141,0.4110843062183386
13,6,25559.79481251275,0.3495448153927468
14,5,17959.702053371013,0.2851599002370432
15,2,9456.510119488354,0.1999773354294991
16,2,17530.850110389976,0.2393928908275027
17,5,20378.774788827977,0.34874379968507263
18,4,33304.20247286141,0.4364765887361623
19,3,26867.161693653266,0.3576251776476692
20,2,17911.44112910218,0.25633010152493446
21,2,8962.34382795813,0.18952268479924259
22,2,12295.249156834825,0.23416218213029344
23,6,32840.20782009634,0.4064059346458508
24,2,11286.978401113765,0.2386899932001772
25,4,18812.320884542143,0.33627180748902635
26,2,8986.479297737953,0.19002596288378973
27,1,8955.72056455109,0.18938227444288153
28,1,8955.72056455109,0.18939327043464474
29,4,24674.828323946458,0.3137587831221244
30,1,8955.72056455109,0.18939496212568524
31,4,19073.058659254446,0.34537225944136696
32,3,11293.601664520806,0.19232074178022063
33,2,12295.249156834825,0.21633429610004126
34,5,25371.513272923323,0.3433574554121379
35,3,8989.620890391543,0.19010293482613222
36,5,33865.28342413088,0.37522891461505586
37,3,16430.53528307826,0.3203436904972496
38,5,9905.201322359748,0.20936622070424407
39,3,9918.196592628954,0.2091953599091541
40,2,8970.08116297947,0.1896749369928871
41,4,18285.10013159138,0.33197660393721057
42,3,13888.639477769959,0.25898013553986926
43,2,8962.34382795813,0.18953621832756654
44,2,17911.44112910218,0.36522679133813163
45,3,26711.439307107248,0.30261899762046757
46,4,21281.728454572778,0.30517937201025613
47,5,34561.0000045765,0.43275571429259446
48,4,24849.27146324759,0.4010804912503738
49,1,8955.72056455109,0.18937889106080055
50,3,17344.007529221573,0.32309438012909375
51,2,8970.08116297947,0.18968170375704907
52,7,38077.516171940886,0.4074801584565649
53,3,17918.06439250922,0.21894372953000416
54,5,20609.73026669522,0.28423962031101413
55,5,25496.03548275266,0.40903059329517816
56,3,16727.37851511643,0.31363106044856703
57,4,19421.141395444545,0.29791271314581164
58,2,9020.45842984258,0.1907516983401619
59,3,17976.17899439367,0.35601637946815884
60,4,34677.711655922816,0.407357510856129
61,2,9088.654795060625,0.19220655263498723
62,4,29125.731436834663,0.45886527381158787
63,2,9088.654795060625,0.19219048157010254
64,2,12295.249156834825,0.2599875375544838
65,4,25597.027438012567,0.4218003231143515
66,1,8955.72056455109,0.1893695867600778
67,2,17911.44112910218,0.29081437753989636
68,4,28409.33523626352,0.31118910443161313
69,4,35667.15987165834,0.4615787462405412
70,4,27225.068094307047,0.24557179235290916
71,3,17595.58797568147,0.37127120342581876
72,5,31220.1774115676,0.5599404300990584
73,3,16197.414648899234,0.3417292027856619
74,4,9054.358755683033,0.1914495208943659
75,6,33239.50901896036,0.47679550714978997
76,3,19506.184507996106,0.39404051898535564
77,5,19239.702754387275,0.26124869322517247
78,1,8955.72056455109,0.1893814285973613
79,4,9474.012310570324,0.2003435865397662
80,4,21063.54777260565,0.32270952041738127
81,2,15392.761343759237,0.30157184086640143
82,1,8955.72056455109,0.1893695867600778
83,7,34143.52338992515,0.48920913600493926
84,5,40515.13782402269,0.5104889176033206
85,2,17211.07329871204,0.196498372804722
86,4,26750.45004230696,0.4636231548629789
87,5,31473.024638618117,0.36092905024975513
88,3,9986.392957847,0.20275424627247096
89,3,13402.210521261075,0.26470735555746366
90,1,8955.72056455109,0.18935266984967286
91,2,15392.761343759237,0.20060072357792136
92,4,30206.690285937002,0.3326498969713274
93,5,38306.320633551935,0.3988821387432511
94,2,17911.44112910218,0.371278816035501
95,5,25740.88528586073,0.33513329941877346
96,3,10523.535432777904,0.1989716251059251
97,3,14951.554847030644,0.2985564015867198
98,5,33630.54888849755,0.477736087368305
99,2,17911.44112910218,0.31340352800362054
