,number_colonies,concentrations,density
0,7,59800.78016946859,0.575002807285365
1,7,63224.72871206199,0.5861154580627324
2,5,28295.490156025684,0.34653681955505694
3,3,19071.258106754853,0.21913922134805724
4,5,37043.154626671894,0.42373856120850134
5,5,29987.84736255459,0.3427896562327198
6,9,54695.99772971225,0.46578615102876875
7,7,48064.865498141386,0.4606748080513768
8,7,53046.34650167026,0.5073779316150854
9,10,72650.37921402616,0.5611433915993675
10,7,49765.57508127393,0.4614738275636232
11,9,62468.82942630009,0.46372147594766594
12,4,30177.98011510594,0.36029500444919127
13,7,38423.955814630244,0.4539361936283123
14,9,67191.93339074873,0.542586758902691
15,10,71180.8910315912,0.6549800049274865
16,7,43057.384190487006,0.4693541304360967
17,7,46693.1149559013,0.4757690228616521
18,6,54011.52241477587,0.3783379044106903
19,6,37407.535818619246,0.3739178540600861
20,4,36811.717246394415,0.4197304714600783
21,12,94334.23200750501,0.6351111613245192
22,5,38023.52010557593,0.32364729243018253
23,8,63914.72702992942,0.5066644440018464
24,6,43583.84425685929,0.5159516924788784
25,11,73812.41195880501,0.6211532215523232
26,7,64504.73479897203,0.5117200288425436
27,4,36922.85719944491,0.4197310128012113
28,3,13850.423250777178,0.18738469182985826
29,3,25007.760103180222,0.3053992241792923
30,3,27369.880120812635,0.31336018688057654
31,5,46382.702727936194,0.45898419969314813
32,7,49414.83633599659,0.480194486623586
33,5,31284.805461658158,0.40520412349827617
34,6,53971.620162286505,0.5510901454191995
35,3,27754.530039881964,0.35739233329426906
36,5,41527.90201907139,0.4302774207535042
37,8,60988.54638116396,0.5434891745713325
38,7,56336.99395527015,0.5035609352865966
39,6,52920.0552717167,0.4967227140950678
40,9,68476.01196226606,0.5449058643162843
41,12,86705.3998610775,0.576222990199053
42,6,33882.56046707835,0.372556922451829
43,7,46351.1995178341,0.48884078719919544
44,11,85021.23831556432,0.6080879533083755
45,6,49279.012023746094,0.541847828256203
46,6,45732.25173057719,0.3885308166031615
47,10,58253.57896202711,0.5777723085215796
48,4,18837.70814439878,0.2549316143769919
49,4,35066.992815677266,0.288864500614215
50,8,50006.06173760578,0.4890681504750379
51,6,55405.523468911815,0.5657334230657206
52,5,31008.842597160885,0.3631365040560892
53,6,51823.74960728007,0.5391519494140709
54,5,37093.30017704458,0.4672374866062299
55,1,9285.359661986036,0.12567071999034987
56,5,27805.707061966947,0.3445923222054708
57,6,55564.90990901969,0.5464248675353652
58,7,41467.507633259156,0.4191663939995358
59,6,55489.08456794038,0.5461590690390826
60,1,9285.359661986036,0.12565718646202592
61,5,36922.01595279148,0.4528042493192965
62,3,24065.75582542155,0.22742715409364828
63,10,57169.846018334596,0.5279137074938572
64,9,70498.85450548837,0.6314581913593168
65,11,66765.46936468748,0.572280402727718
66,3,25631.32564706533,0.28472432362935013
67,9,65550.43248522423,0.5259822023314621
68,8,55731.86275736817,0.5769678755980036
69,11,82894.27867023907,0.6093119256099941
70,6,39503.43709427814,0.44599417786668155
71,5,33656.868424672415,0.45314908362099093
72,7,37410.096994880914,0.38608395468219014
73,10,81837.45254030271,0.5245400695532613
74,12,81884.34326489428,0.6195681747150215
75,5,30228.28646004979,0.35935252953671093
76,3,27855.967451411932,0.3598381125329745
77,7,61819.52550055647,0.4841094656971402
78,11,96979.5589809051,0.605460824790129
79,8,59921.86161480349,0.5051979508726624
80,7,57988.34033927432,0.5406790727501462
81,5,45366.02487032019,0.4375016181728323
82,8,55012.550432618824,0.5059271373787572
83,5,39029.39077510771,0.34146878386830165
84,4,32256.31138548655,0.3685964707231063
85,11,71518.9651939461,0.46434889032076454
86,6,46277.32666855288,0.4808527574412632
87,11,94187.92912637297,0.7260017962070793
88,7,46534.24506901297,0.4546973192612516
89,10,88455.56566788629,0.6574782942560888
90,6,47287.6891056504,0.4489206680314539
91,6,43584.85191840485,0.4440653794099512
92,7,38783.969982897615,0.3506412680251465
93,5,38091.15149515484,0.3889595587804645
94,10,77319.02256590452,0.550810813394593
95,6,48756.51878738018,0.37270146053432884
96,3,27849.320280428325,0.3517466866186473
97,4,27857.28047947415,0.2974074050334294
98,10,89673.78588619566,0.6763938361239167
99,9,63821.41684494973,0.5601857591351643
