,number_colonies,concentrations,density
0,5,46404.97557258836,0.434729410230953
1,6,45426.98947538254,0.41123791176622904
2,2,18566.564636028736,0.25127864441178954
3,2,18569.46911636483,0.22573059098295709
4,1,9285.359661986036,0.12565935182655774
5,5,30201.684125599855,0.380806961318113
6,6,46559.6079517345,0.43698193068519237
7,5,37146.53275650496,0.3049461216510062
8,4,28018.784535019575,0.34263320864529484
9,2,18347.78959413518,0.24830776427411455
10,10,82095.21651352051,0.639784559325348
11,6,55602.69849921968,0.4882014633211717
12,4,24130.501916805853,0.3054609370684495
13,4,37141.13884292152,0.42803302041625924
14,4,37141.437624477214,0.2936429187948376
15,9,63660.37763441706,0.39979504289775714
16,3,27855.935311819158,0.373737587462811
17,3,27855.469376012632,0.32760557879437335
18,4,35660.43088260729,0.43959823238077966
19,3,20060.00819316825,0.2650043488379464
20,7,55831.13080446064,0.4523365305804206
21,6,52749.223561463485,0.4934963209426365
22,6,50144.53701258813,0.43895620179709116
23,1,9285.359661986036,0.12566043450882367
24,3,18255.440824965506,0.21418216059355838
25,3,20073.684792361215,0.2693237097378204
26,6,27593.880022789905,0.33027493192099056
27,4,27984.483400752586,0.26735268667271933
28,4,35067.01433711939,0.4447610027658026
29,8,46814.33820333049,0.45273766435994267
30,7,62388.48359676817,0.45480775285237507
31,5,25285.979211190857,0.3094397943956928
32,4,34291.86955755902,0.4207758011878207
33,7,64882.49970553958,0.6338622873307845
34,6,30266.302893910844,0.3276115335468359
35,5,45713.73463070618,0.442876052940842
36,3,23977.753175355134,0.2752492297791816
37,7,55983.4446036245,0.4850275802586374
38,5,32371.32292311848,0.34996513295008164
39,7,53369.50842321216,0.4414907609816018
40,4,30186.77618261137,0.2861415547154349
41,3,27856.003884469203,0.3299858557559909
42,3,27856.07541219132,0.3671597513562351
43,3,27525.879248613746,0.36628440274424157
44,6,46396.54812184973,0.5247019305520159
45,4,27848.746702933197,0.31669647228299835
46,9,67289.79085738368,0.49949383935468117
47,5,46420.46897015897,0.3596941157916076
48,2,18570.719323972073,0.2513154556088307
49,7,64986.03822613308,0.5156886006882607
50,4,27943.34570248035,0.3265050322710692
51,7,57269.190289630664,0.4856273862339551
52,5,40407.575348650316,0.40218831204656563
53,8,66396.56639767266,0.6120678933178847
54,6,53887.12085650307,0.52643747022428
55,2,17540.712396146984,0.23739595105707478
56,5,37276.53912099237,0.44088283488928964
57,3,27841.730212309547,0.2355304895129006
58,2,18241.080226537124,0.2293830196070265
59,5,35097.767218773086,0.34555969881006726
60,6,55336.747693179095,0.4464397016191062
61,6,47929.478663651666,0.4939597089524488
62,7,64184.90636176119,0.6754221287902565
63,4,25745.218722120422,0.27483347978906963
64,4,37081.985550517566,0.4113954420359199
65,6,44798.34682912436,0.45059990822589047
66,7,64764.4523526558,0.5543414402637469
67,3,26826.072058133024,0.287891169257156
68,5,46381.0016828917,0.33282140061042625
69,7,56053.00701917773,0.5774475038418045
70,4,31149.910474961638,0.3163018345970718
71,5,28295.490156025684,0.32033915676667457
72,7,61204.31188880297,0.5487634612297448
73,4,36986.92279234001,0.3407298532218136
74,7,52816.14859393736,0.5170062250058811
75,6,37318.168155495376,0.47879403711262297
76,6,53390.53368380481,0.529693095797891
77,5,29017.580153497962,0.3210445242629192
78,7,50521.01749040382,0.5288924522622458
79,7,55379.26283900063,0.5026731358285451
80,7,64266.54781651799,0.4910245573295491
81,8,59469.84997607108,0.5906529794391886
82,7,64511.51303015687,0.4532286607675358
83,3,27810.414022270677,0.36197153793796305
84,5,46381.12596787666,0.43420755737878125
85,5,41559.7009663984,0.43482793431715144
86,6,43592.444040025315,0.4544293554004373
87,3,27705.741731797272,0.3308503775453252
88,7,52186.83904707311,0.5277393956490447
89,7,55636.97713449115,0.49456492833909615
90,4,37109.53913889112,0.3836024469287095
91,6,53304.18842621568,0.46739339285252185
92,10,91101.3747044546,0.5660116724080612
93,6,46339.84141591519,0.3971094495371512
94,3,19071.508878909335,0.2208660995621941
95,3,27856.07796249118,0.3580727990983976
96,3,27856.030015922046,0.3316672613149592
97,8,72082.13084548296,0.5840275053129124
98,5,43092.86462071697,0.48868055022383977
99,3,27370.717501977142,0.35044638521728155
