,number_colonies,concentrations,density
0,5,19193.024961861665,0.23588885734291895
1,5,23921.636010010112,0.2982372809902544
2,4,35442.29123949215,0.3698383072821126
3,3,12309.609755263205,0.159109903114315
4,2,14450.76529209338,0.19557139378358612
5,2,8986.479297737953,0.12162365368035387
6,5,33228.63009128543,0.3213216909229938
7,6,42811.917145358704,0.39577612632667497
8,3,12298.390749488415,0.157682927887837
9,4,9007.463159573374,0.12188024937737608
10,4,17278.95275665712,0.23384096383693784
11,3,13394.473186239735,0.18127349177989235
12,4,29826.099267224803,0.3525716905052757
13,2,9219.599931916979,0.12477155236850619
14,2,12295.249156834825,0.15096704979235673
15,1,8955.72056455109,0.12120086625551346
16,2,17530.850110389976,0.23725195431570786
17,4,13483.346521311048,0.17939016597833055
18,4,18038.26292873428,0.20067894737304737
19,4,33697.50602610235,0.32982128805157157
20,5,18021.298326008917,0.17826904849197397
21,2,9456.510119488354,0.12693204483014264
22,5,27186.17608260284,0.3031640266413076
23,2,16166.65591571237,0.2187933043640969
24,1,8955.72056455109,0.12120357296117826
25,4,25851.55891124565,0.25367028953719917
26,3,26867.161693653266,0.23968311734382344
27,2,11286.978401113765,0.14232345592241208
28,4,26489.712267594656,0.31638953186061103
29,3,23406.485856644467,0.2263774936368422
30,3,18809.179291888555,0.24541375457731968
31,5,23988.87475143355,0.2630647235585569
32,3,26867.161693653266,0.26933507790161254
33,4,26718.06257051429,0.29660243076872045
34,2,9219.599931916979,0.12476505627491069
35,4,15556.454307455637,0.20874005818392893
36,1,8955.72056455109,0.12120790369024192
37,5,34436.00344546833,0.3763755428037166
38,4,26742.19804029411,0.330982464781767
39,4,33222.00682787839,0.26992405705427114
40,6,11996.882779126629,0.15946827094433336
41,4,11553.999361133245,0.15138496514700053
42,3,10473.158165914794,0.12718485113923414
43,3,9470.870717916734,0.12548828802854295
44,7,50178.62998050192,0.2413661469261907
45,1,8955.72056455109,0.12120357296117826
46,4,20090.11817177242,0.22488339210987737
47,3,26166.793863263127,0.34704134949097404
48,6,26996.200650857772,0.26121117151930784
49,1,8955.72056455109,0.12120194893777939
50,7,41698.4709210291,0.4148215900664127
51,4,14955.66479105951,0.2011298845368016
52,2,17530.850110389976,0.2282803077191905
53,2,8986.479297737953,0.12161715758675837
54,5,19946.06642016163,0.2277600788904176
55,3,12796.03871177209,0.17317665245423555
56,2,15392.761343759237,0.1723592273434686
57,4,19417.659724691093,0.18063254387846978
58,5,35386.393795180105,0.44865432819403844
59,3,24741.785461551255,0.3016915787596611
60,3,21661.70064325466,0.1919655204969511
61,5,34807.279475796735,0.37541682765724754
62,4,27131.041061019157,0.25913242156874805
63,2,17911.44112910218,0.12772727495445832
64,3,19542.331135274715,0.2644657144106529
65,4,15956.983887682294,0.19562011448555236
66,1,8955.72056455109,0.12119491150305092
67,2,8986.479297737953,0.12161390953996062
68,1,8955.72056455109,0.12120411430231122
69,2,9020.45842984258,0.1220772975497729
70,3,22343.570487383782,0.2792713943970615
71,2,17911.44112910218,0.22328535308538458
72,3,16769.412119474222,0.22382019812474735
73,5,33493.64904193707,0.2823808578647738
74,3,21198.39988510224,0.22400046472202245
75,6,25481.75244610771,0.3159526695663137
76,4,22357.931085812164,0.24600381641224417
77,3,15893.550898696501,0.2151143500245125
78,6,46217.623815103354,0.37619094547737786
79,3,26486.570674941067,0.2360658758933963
80,3,26486.570674941067,0.3151433645725411
81,2,16766.270526820634,0.18214288563942335
82,1,8955.72056455109,0.1212003249143805
83,4,23751.553025035708,0.21691322660933285
84,3,20242.698965664855,0.19144366764477933
85,5,10648.88638282748,0.14339693538906834
86,5,40617.55915535651,0.40606160785288203
87,2,17911.44112910218,0.22110374831956278
88,2,9853.458727337464,0.13274821396264627
89,8,37710.04662376508,0.3537014694497596
90,1,8955.72056455109,0.12119545284418388
91,4,11024.324987715168,0.1433271023829167
92,2,17911.44112910218,0.21036516426506965
93,4,28098.74142246281,0.33691935298692033
94,3,9918.196592628954,0.13205583865359263
95,3,17976.17899439367,0.20127875334836512
96,2,17530.850110389976,0.22074050841934778
97,4,13919.398210956822,0.18039814316789884
98,5,17963.183724124465,0.13334206518550148
99,5,19292.69607133193,0.2545402247378631
