,number_colonies,concentrations,density
0,4,19297.80648069119,0.21750328844425734
1,5,23998.189739817335,0.28102425698558037
2,4,26625.453483198784,0.23492527012625325
3,7,41943.633110613315,0.44084656503338143
4,1,8955.72056455109,0.1211965355264498
5,7,44614.556416579384,0.42544811650638353
6,4,35667.15987165834,0.43717356544625957
7,5,35445.43283214574,0.33808431910504655
8,2,13387.849922832695,0.17508758665357824
9,2,17755.718742556157,0.24029429148293333
10,4,18291.083439314378,0.22937760619569691
11,5,26744.477610164497,0.2424233861588582
12,2,17911.44112910218,0.21518147632499934
13,5,26080.840945103682,0.33238453831612896
14,4,27688.010500594064,0.32542018464062084
15,3,12301.872420241865,0.1664932548267328
16,4,13459.211051531225,0.16914907442502605
17,2,17211.07329871204,0.23292339061657358
18,5,20821.104521768706,0.26898861957651926
19,1,8955.72056455109,0.12121115173703967
20,2,9219.599931916979,0.12477588309756986
21,4,27131.041061019157,0.32173852359537164
22,3,26867.161693653266,0.33516649039840146
23,3,14457.38855550042,0.1649017118958355
24,3,19097.52836338331,0.258445459671024
25,2,17530.850110389976,0.20358865596269807
26,3,16899.204757330168,0.18915162928783402
27,3,26867.161693653266,0.2719789879949807
28,3,26867.161693653266,0.3221537322443507
29,4,22930.043110556653,0.27217278812057977
30,3,14285.588085619069,0.1919617311090204
31,8,40428.502472313645,0.3556134863313682
32,4,16846.760993947548,0.21996151852902085
33,2,17911.44112910218,0.22792085720690622
34,4,11557.481031886695,0.15641077622538507
35,2,12295.249156834825,0.16639418939940143
36,1,8955.72056455109,0.12119599418531685
37,3,15399.384607166277,0.2084055093637607
38,3,25122.37648026346,0.3300383658458878
39,4,25725.132684025313,0.3054040962494889
40,1,8955.72056455109,0.12120249027891233
41,4,22346.71208003737,0.26637935531566037
42,3,13888.639477769959,0.18796013745419288
43,3,19097.52836338331,0.22721061764046496
44,1,8955.72056455109,0.12119545284418388
45,4,25090.497684550683,0.28655243263535024
46,4,24477.995432919175,0.3045054699687782
47,3,22343.570487383782,0.29749835034376637
48,2,9088.654795060625,0.12299920149920082
49,3,16895.83834669456,0.22839236533371288
50,2,9088.654795060625,0.12300190820486562
51,1,8955.72056455109,0.12119437016191796
52,1,8955.72056455109,0.12118408468039175
53,3,21250.969721385914,0.2793931961519771
54,5,30001.128702761125,0.36010066298245924
55,4,17694.767422793873,0.23726927723196253
56,5,38510.22640309615,0.3248171306185053
57,3,16899.204757330168,0.2067906887641462
58,1,8955.72056455109,0.12121548246610334
59,3,9860.081990744504,0.133438965248301
60,5,32937.97205257759,0.2696512211232602
61,5,17605.352831742097,0.2382740063747331
62,3,21250.969721385914,0.2509305620632974
63,6,33824.49120958918,0.37613897672861385
64,6,37234.974739885154,0.3929898435153388
65,2,17911.44112910218,0.24213593401725736
66,3,18428.588273176352,0.21650667941848117
67,3,25021.623260981585,0.337273931429008
68,3,16769.412119474222,0.22496513462095408
69,4,22607.449854749673,0.2746331835698751
70,5,35697.9186048452,0.28877409664501097
71,1,8955.72056455109,0.12120627966684305
72,3,17770.07934098454,0.20893927172085758
73,5,27897.834086949177,0.3282118808632866
74,3,26486.570674941067,0.35844415911560695
75,1,8955.72056455109,0.1212030316200453
76,4,18415.37227669303,0.24923562297600504
77,4,22275.675852791304,0.30147179425968007
78,3,14714.644659459269,0.18338797024522735
79,4,26679.739744873004,0.27715041983813105
80,1,8955.72056455109,0.12120465564344417
81,5,20406.391929361253,0.2469571181473837
82,3,17474.95266607793,0.23274583072496324
83,4,21462.27925246813,0.28849909534946816
84,3,17942.199862289042,0.24280936238665743
85,1,8955.72056455109,0.12119761820871572
86,2,17911.44112910218,0.2396046228795445
87,1,8955.72056455109,0.12120249027891233
88,3,14951.554847030644,0.20092146820061269
89,4,26897.92042684013,0.22096299962499363
90,2,17911.44112910218,0.20510657649951303
91,2,12295.249156834825,0.16639906146959807
92,3,17914.582721755767,0.23379928056970004
93,4,13456.866686987089,0.1662090507319297
94,2,8986.479297737953,0.12161445088109359
95,3,10523.535432777904,0.14242631073767417
96,5,23610.479452447744,0.271910779012228
97,2,9020.45842984258,0.1220772975497729
98,3,19097.52836338331,0.24851076719897391
99,4,35286.56885294613,0.47552271264615614
