,number_colonies,concentrations,density
0,2,8958.86215720468,0.12125554170994225
1,2,10458.797567486414,0.12984012939639444
2,2,17211.07329871204,0.16756673429338903
3,2,8958.86215720468,0.1212263092887625
4,5,34561.0000045765,0.3863302648976862
5,3,25021.623260981585,0.2762831913431319
6,3,26867.161693653266,0.341606825857206
7,1,8955.72056455109,0.12119707686758276
8,3,9226.223195324019,0.12486953511357164
9,1,8955.72056455109,0.1212030316200453
10,4,15488.257942237591,0.17514117942574112
11,4,16811.38985843588,0.2275164753805864
12,3,16667.445470649633,0.21599240534217082
13,3,9487.268852675217,0.12703652366880358
14,4,22969.99739362022,0.26612925571223367
15,3,15348.503454879754,0.13464344926913316
16,3,19414.518132037505,0.24993232901412232
17,2,9020.45842984258,0.12208054559657065
18,6,37468.13286280527,0.3190908241140728
19,6,30138.16473640537,0.27498613798856386
20,3,18714.150301647365,0.23584176066435159
21,4,25187.114345554954,0.2946319490447524
22,5,34201.940635647785,0.34147906934982786
23,4,17859.46734304736,0.241699613064093
24,2,16166.65591571237,0.21879817643429353
25,3,10465.420830893454,0.1393265914103551
26,4,25582.02130666112,0.33261514963876915
27,3,19414.518132037505,0.25681223347288895
28,5,31104.428448723378,0.3009900006513472
29,2,17911.44112910218,0.12916670102699437
30,3,17976.17899439367,0.1915687174464927
31,2,16766.270526820634,0.1778289381508789
32,4,26430.673230629018,0.3540863629952929
33,4,14629.648586051091,0.19519462035504717
34,2,10458.797567486414,0.1376625087676414
35,4,23651.255670573777,0.2432110375073125
36,4,19128.287096570173,0.241854977969252
37,4,23253.905062752034,0.3147140810541052
38,5,24071.248096787247,0.3239796758858189
39,2,13387.849922832695,0.14106862717621482
40,4,34677.711655922816,0.4418193550493074
41,3,21250.969721385914,0.20479584668919498
42,4,20901.137435860575,0.26067091306861545
43,4,35667.15987165834,0.44348560305655294
44,2,8986.479297737953,0.12161607490449246
45,3,18044.375359611713,0.2308397685958172
46,5,25190.255938208542,0.28561266442853467
47,4,20884.739301102094,0.2823326785039405
48,3,23406.485856644467,0.2324080338579973
49,2,15392.761343759237,0.129300953627968
50,2,8986.479297737953,0.12162148831582204
51,5,31726.576456096907,0.3352336166988883
52,2,9020.45842984258,0.12207350816184219
53,1,8955.72056455109,0.12119815954984867
54,2,11286.978401113765,0.15274752077865647
55,4,18263.13156090046,0.19341902143894404
56,4,15612.382822245643,0.20493172331356752
57,3,17942.199862289042,0.2213538479229895
58,3,17344.007529221573,0.17629910810913885
59,2,17911.44112910218,0.15639453599139633
60,4,19479.255997328997,0.2225069045361906
61,3,14951.554847030644,0.19888007078822706
62,1,8955.72056455109,0.12119491150305092
63,3,17669.732918647693,0.23912445329461052
64,5,32894.034430828804,0.36448660884168715
65,1,8955.72056455109,0.12120249027891233
66,4,20249.322229071895,0.17790147786269533
67,2,11286.978401113765,0.15275834760131565
68,3,18412.23068403944,0.23976594253716607
69,4,26239.1382354459,0.2858329902696487
70,4,14958.178110437684,0.2020626153088887
71,3,17914.582721755767,0.2424531599211709
72,4,32603.834642471276,0.30276289286178554
73,4,23690.925103773086,0.30190378448378075
74,2,9219.599931916979,0.12477425907417099
75,3,24348.48190831033,0.26566316099675663
76,4,17598.729568335057,0.22180532642787668
77,4,24612.36127567622,0.2726729873274332
78,4,16860.312745625964,0.18369978273781132
79,4,17776.70260439158,0.24058228496566714
80,2,9088.654795060625,0.12300786295732816
81,2,17911.44112910218,0.13167527583712296
82,3,12359.987022126315,0.15359471965173616
83,2,17211.07329871204,0.22783045323770218
84,3,11317.737134300629,0.15317409759142758
85,5,30224.955466239575,0.2080579683564015
86,2,17755.718742556157,0.2214474999389913
87,3,10591.73179799595,0.12853766263049685
88,4,18692.467640542243,0.24446857295917454
89,1,8955.72056455109,0.12119166345625318
90,1,8955.72056455109,0.12121277576043854
91,4,17374.766262408437,0.23514667864963318
92,6,40594.770999320026,0.2865968226082528
93,4,28306.18268600117,0.25338500276013015
94,2,9088.654795060625,0.12299487077013715
95,3,18044.375359611713,0.2137875229076318
96,3,24192.759521764307,0.2909123941201961
97,4,17094.887759478017,0.2304819421069318
98,3,26330.848288395042,0.35052163163476274
99,2,17911.44112910218,0.23043213872269963
